SetID	P.value	N.Marker.All	N.Marker.Test	MAC	m	Method.bin	MAP	cases_cMAC	cases_cMAF	controls_cMAC	controls_cMAF	no_of_carriers	enrichment_ratio	P_regression	OR_noOfMutations	OR_L95	OR_U95	eff_estimate	eff_stdErr	chr	start	end	gene_type	strand	additional_info1	additional_info2	exome_wide_check
Gene448	0.893864799044436	10	8	28	21	ER.A	-1	15	0.005102	13	0.004248	21	1.201	0.760234338938176	1.102	0.592	2.051	0.097	0.317	1	671000	672000	non_coding	-	info448	info448	NA
Gene1126	0.894225291032335	10	8	23	13	ER.A	-1	12	0.004082	11	0.003595	13	1.135	0.827987624267369	1.065	0.605	1.872	0.063	0.288	1	1688000	1689000	non_coding	-	info1126	info1126	NA
Gene62	0.895072657461215	10	10	32	25	ER.A	-1	14	0.004762	18	0.005882	25	0.81	0.803996920942196	0.929	0.52	1.661	-0.074	0.297	1	92000	93000	non_coding	-	info62	info62	NA
Gene1296	0.89583770123148	10	10	47	38	MA	-1	24	0.008163	23	0.007516	38	1.086	0.8318263793538	1.058	0.628	1.782	0.056	0.266	1	1943000	1944000	non_coding	-	info1296	info1296	NA
Gene788	0.896784761332235	10	9	33	22	ER.A	-1	15	0.005102	18	0.005882	22	0.867	0.708513990466197	0.906	0.539	1.521	-0.099	0.264	1	1181000	1182000	non_coding	-	info788	info788	NA
Gene469	0.897937402549466	10	9	31	24	ER.A	-1	14	0.004762	17	0.005556	24	0.857	0.668004221813476	0.881	0.495	1.57	-0.126	0.295	1	702500	703500	protein_coding	+	info469	info469	NA
Gene217	0.89829552808545	10	9	30	18	ER.A	-1	14	0.004762	16	0.005229	18	0.911	0.777951432440277	0.926	0.543	1.579	-0.077	0.272	1	324500	325500	protein_coding	+	info217	info217	NA
Gene24	0.899280672499959	10	7	33	21	ER.A	-1	17	0.005782	16	0.005229	21	1.106	0.73307122833922	1.088	0.671	1.762	0.084	0.246	1	35000	36000	non_coding	-	info24	info24	NA
Gene1305	0.90016655349349	10	10	28	23	ER.A	-1	15	0.005102	13	0.004248	23	1.201	0.782001393685097	1.1	0.56	2.159	0.095	0.344	1	1956500	1957500	protein_coding	+	info1305	info1305	NA
Gene1145	0.900385610517752	10	10	28	19	ER.A	-1	13	0.004422	15	0.004902	19	0.902	0.894804072131679	0.96	0.526	1.753	-0.041	0.307	1	1716500	1717500	protein_coding	+	info1145	info1145	NA
Gene1133	0.900729077057409	10	8	27	12	ER.A	-1	12	0.004082	15	0.004902	12	0.833	0.809362304514742	0.946	0.6	1.49	-0.056	0.232	1	1698500	1699500	protein_coding	+	info1133	info1133	NA
Gene731	0.900951019142963	10	9	14	8	ER	0.00170974899254085	9	0.003061	5	0.001634	8	1.873	0.528029114784043	1.234	0.642	2.373	0.21	0.333	1	1095500	1096500	protein_coding	+	info731	info731	NA
Gene362	0.901341097620744	10	10	43	26	MA	-1	23	0.007823	20	0.006536	26	1.197	0.762379273475051	1.067	0.701	1.625	0.065	0.215	1	542000	543000	non_coding	-	info362	info362	NA
Gene271	0.90143846023116	10	7	12	12	ER	5.58243425676337e-05	5	0.001701	7	0.002288	12	0.743	0.651496401211908	0.761	0.233	2.489	-0.273	0.605	1	405500	406500	protein_coding	+	info271	info271	NA
Gene497	0.901778559475865	10	9	27	17	ER.A	-1	13	0.004422	14	0.004575	17	0.967	0.871944815002004	0.955	0.546	1.669	-0.046	0.285	1	744500	745500	protein_coding	+	info497	info497	NA
Gene1081	0.902604931742613	10	10	43	33	MA	-1	22	0.007483	21	0.006863	33	1.09	0.754336561604278	1.076	0.68	1.701	0.073	0.234	1	1620500	1621500	protein_coding	+	info1081	info1081	NA
Gene874	0.903577563882901	10	10	18	13	ER	1.50486678118925e-05	10	0.003401	8	0.002614	13	1.301	0.627258565956928	1.181	0.603	2.312	0.166	0.343	1	1310000	1311000	non_coding	-	info874	info874	NA
Gene424	0.905377799442118	10	6	16	12	ER	5.72621841605684e-05	8	0.002721	8	0.002614	12	1.041	0.885881797450474	1.062	0.465	2.424	0.06	0.421	1	635000	636000	non_coding	-	info424	info424	NA
Gene784	0.906609040065149	10	10	26	18	ER.A	-1	14	0.004762	12	0.003922	18	1.214	0.709945674311479	1.118	0.62	2.016	0.112	0.301	1	1175000	1176000	non_coding	-	info784	info784	NA
Gene971	0.906615235734215	10	6	13	12	ER	6.4688452667103e-05	7	0.002381	6	0.001961	12	1.214	0.892606310189022	1.075	0.374	3.089	0.073	0.538	1	1455500	1456500	protein_coding	+	info971	info971	NA
Gene609	0.906786560025426	10	8	23	21	ER.A	-1	12	0.004082	11	0.003595	21	1.135	0.795010054918584	1.108	0.51	2.41	0.103	0.396	1	912500	913500	protein_coding	+	info609	info609	NA
Gene421	0.90777679052145	10	9	37	25	ER.A	-1	18	0.006122	19	0.006209	25	0.986	0.928857752046301	0.977	0.592	1.615	-0.023	0.256	1	630500	631500	protein_coding	+	info421	info421	NA
Gene921	0.908843321977193	10	7	21	10	ER.A	-1	11	0.003741	10	0.003268	10	1.145	0.910843368441258	1.032	0.596	1.788	0.031	0.28	1	1380500	1381500	protein_coding	+	info921	info921	NA
Gene21	0.908956806220419	10	8	36	26	ER.A	-1	17	0.005782	19	0.006209	26	0.931	0.837081209800945	0.949	0.573	1.569	-0.053	0.257	1	30500	31500	protein_coding	+	info21	info21	NA
Gene379	0.909313931533734	10	3	14	14	ER	9.41240644128085e-06	6	0.002041	8	0.002614	14	0.781	0.731944565278414	0.826	0.278	2.461	-0.191	0.557	1	567500	568500	protein_coding	+	info379	info379	NA
Gene209	0.910452701295573	10	10	33	15	ER.A	-1	18	0.006122	15	0.004902	15	1.249	0.763777380592841	1.069	0.69	1.656	0.067	0.223	1	312500	313500	protein_coding	+	info209	info209	NA
Gene715	0.914188004357783	10	8	34	18	ER.A	-1	17	0.005782	17	0.005556	18	1.041	0.87419263861088	1.041	0.63	1.722	0.041	0.256	1	1071500	1072500	protein_coding	+	info715	info715	NA
Gene198	0.91440434107796	10	8	31	23	ER.A	-1	14	0.004762	17	0.005556	23	0.857	0.741465021758827	0.905	0.501	1.635	-0.099	0.301	1	296000	297000	non_coding	-	info198	info198	NA
Gene489	0.91544120061027	10	7	17	12	ER	4.94847596294343e-05	9	0.003061	8	0.002614	12	1.171	0.691342677425948	1.164	0.55	2.466	0.152	0.383	1	732500	733500	protein_coding	+	info489	info489	NA
Gene1221	0.917684306275716	10	8	28	12	ER.A	-1	12	0.004082	16	0.005229	12	0.781	0.758982457835268	0.934	0.602	1.449	-0.069	0.224	1	1830500	1831500	protein_coding	+	info1221	info1221	NA
Gene627	0.917921822790887	10	7	17	9	ER	0.000476893882508083	8	0.002721	9	0.002941	9	0.925	0.993112170948317	1.003	0.517	1.945	0.003	0.338	1	939500	940500	protein_coding	+	info627	info627	NA
Gene211	0.918986144527852	10	4	17	7	ER	0.00320884882042987	9	0.003061	8	0.002614	7	1.171	0.867254143254114	1.052	0.579	1.913	0.051	0.305	1	315500	316500	protein_coding	+	info211	info211	NA
Gene912	0.919063586364541	10	9	36	17	ER.A	-1	16	0.005442	20	0.006536	17	0.833	0.876076722465157	0.966	0.63	1.484	-0.034	0.219	1	1367000	1368000	non_coding	-	info912	info912	NA
Gene407	0.919365134036732	10	9	34	26	ER.A	-1	16	0.005442	18	0.005882	26	0.925	0.817199964464124	0.933	0.519	1.678	-0.069	0.299	1	609500	610500	protein_coding	+	info407	info407	NA
Gene833	0.921080025994433	10	10	39	23	ER.A	-1	18	0.006122	21	0.006863	23	0.892	0.879888263097218	0.966	0.617	1.512	-0.035	0.229	1	1248500	1249500	protein_coding	+	info833	info833	NA
Gene516	0.921250408942924	10	10	33	20	ER.A	-1	17	0.005782	16	0.005229	20	1.106	0.74366432356459	1.087	0.659	1.793	0.083	0.255	1	773000	774000	non_coding	-	info516	info516	NA
Gene1216	0.921570967331914	10	6	14	11	ER	0.000161989265342034	6	0.002041	8	0.002614	11	0.781	0.705240850211833	0.839	0.338	2.083	-0.175	0.464	1	1823000	1824000	non_coding	-	info1216	info1216	NA
Gene1195	0.924393823641555	10	8	20	16	ER	3.39807732458958e-06	9	0.003061	11	0.003595	16	0.851	0.778490890286808	0.905	0.451	1.816	-0.1	0.355	1	1791500	1792500	protein_coding	+	info1195	info1195	NA
Gene1053	0.926543289498363	10	6	27	16	ER.A	-1	13	0.004422	14	0.004575	16	0.967	0.88849919779152	0.959	0.535	1.72	-0.042	0.298	1	1578500	1579500	protein_coding	+	info1053	info1053	NA
Gene18	0.926600979721335	10	9	27	14	ER.A	-1	14	0.004762	13	0.004248	14	1.121	0.81627939791349	1.052	0.686	1.612	0.051	0.218	1	26000	27000	non_coding	-	info18	info18	NA
Gene155	0.926794479841616	10	8	36	25	ER.A	-1	17	0.005782	19	0.006209	25	0.931	0.84287617100068	0.948	0.557	1.613	-0.054	0.271	1	231500	232500	protein_coding	+	info155	info155	NA
Gene121	0.928122197781242	10	9	34	13	ER.A	-1	18	0.006122	16	0.005229	13	1.171	0.812040918090119	1.052	0.693	1.596	0.051	0.213	1	180500	181500	protein_coding	+	info121	info121	NA
Gene959	0.92887520182287	10	10	23	12	ER.A	-1	12	0.004082	11	0.003595	12	1.135	0.799060672471646	1.072	0.629	1.826	0.069	0.272	1	1437500	1438500	protein_coding	+	info959	info959	NA
Gene358	0.929609859712634	10	8	24	9	ER.A	-1	13	0.004422	11	0.003595	9	1.23	0.788939153162673	1.062	0.683	1.651	0.06	0.225	1	536000	537000	non_coding	-	info358	info358	NA
Gene442	0.930084057830127	10	10	14	7	ER	0.00201746306013263	4	0.001361	10	0.003268	7	0.416	0.517285340925222	0.785	0.377	1.633	-0.242	0.374	1	662000	663000	non_coding	-	info442	info442	NA
Gene653	0.93061932360066	10	6	14	7	ER	0.00309633173127812	7	0.002381	7	0.002288	7	1.041	0.99307199605057	1.003	0.506	1.987	0.003	0.349	1	978500	979500	protein_coding	+	info653	info653	NA
Gene485	0.931333052610147	10	6	19	15	ER	9.10404421306305e-06	9	0.003061	10	0.003268	15	0.937	0.793996207803937	0.901	0.412	1.972	-0.104	0.4	1	726500	727500	protein_coding	+	info485	info485	NA
Gene1016	0.931358544161697	10	5	16	10	ER	0.000351761433593562	8	0.002721	8	0.002614	10	1.041	0.98490342463027	1.007	0.471	2.155	0.007	0.388	1	1523000	1524000	non_coding	-	info1016	info1016	NA
Gene1155	0.931470375825925	10	6	23	21	ER.A	-1	12	0.004082	11	0.003595	21	1.135	0.727532573317529	1.15	0.524	2.524	0.14	0.401	1	1731500	1732500	protein_coding	+	info1155	info1155	NA
Gene825	0.93280228591827	10	9	37	25	ER.A	-1	19	0.006463	18	0.005882	25	1.099	0.854698809636045	1.044	0.656	1.662	0.043	0.237	1	1236500	1237500	protein_coding	+	info825	info825	NA
Gene1095	0.935398588231953	10	10	38	23	ER.A	-1	19	0.006463	19	0.006209	23	1.041	0.907525040441461	1.03	0.63	1.682	0.029	0.251	1	1641500	1642500	protein_coding	+	info1095	info1095	NA
Gene222	0.936481858093955	10	8	32	29	ER.A	-1	15	0.005102	17	0.005556	29	0.918	0.811252160420164	0.921	0.467	1.815	-0.083	0.346	1	332000	333000	non_coding	-	info222	info222	NA
Gene545	0.937642414618829	10	10	36	21	ER.A	-1	17	0.005782	19	0.006209	21	0.931	0.879498598530235	0.964	0.604	1.539	-0.036	0.239	1	816500	817500	protein_coding	+	info545	info545	NA
Gene440	0.938860454742184	10	10	25	18	ER.A	-1	11	0.003741	14	0.004575	18	0.818	0.835449417374475	0.935	0.498	1.757	-0.067	0.322	1	659000	660000	non_coding	-	info440	info440	NA
Gene1307	0.939646855359623	10	6	30	24	ER.A	-1	15	0.005102	15	0.004902	24	1.041	0.905207390683924	1.039	0.553	1.953	0.038	0.322	1	1959500	1960500	protein_coding	+	info1307	info1307	NA
Gene772	0.940779095691718	10	10	26	15	ER.A	-1	14	0.004762	12	0.003922	15	1.214	0.764557226659522	1.086	0.633	1.863	0.082	0.275	1	1157000	1158000	non_coding	-	info772	info772	NA
Gene1018	0.940833240279623	10	9	26	15	ER.A	-1	12	0.004082	14	0.004575	15	0.892	0.836050490554701	0.947	0.564	1.589	-0.055	0.264	1	1526000	1527000	non_coding	-	info1018	info1018	NA
Gene1005	0.941475742194506	10	10	34	30	ER.A	-1	16	0.005442	18	0.005882	30	0.925	0.773892953546702	0.91	0.478	1.731	-0.094	0.328	1	1506500	1507500	protein_coding	+	info1005	info1005	NA
Gene1313	0.942318168065663	10	8	23	17	ER.A	-1	12	0.004082	11	0.003595	17	1.135	0.810166977465	1.085	0.557	2.114	0.082	0.34	1	1968500	1969500	protein_coding	+	info1313	info1313	NA
Gene762	0.943049172021759	10	7	30	26	ER.A	-1	14	0.004762	16	0.005229	26	0.911	0.799138083956221	0.916	0.466	1.801	-0.088	0.345	1	1142000	1143000	non_coding	-	info762	info762	NA
Gene249	0.943076654649372	10	10	34	21	ER.A	-1	18	0.006122	16	0.005229	21	1.171	0.829023514975296	1.058	0.634	1.764	0.056	0.261	1	372500	373500	protein_coding	+	info249	info249	NA
Gene1056	0.944926408888276	10	9	34	25	ER.A	-1	17	0.005782	17	0.005556	25	1.041	0.853436350340696	1.055	0.596	1.867	0.054	0.291	1	1583000	1584000	non_coding	-	info1056	info1056	NA
Gene710	0.945095825367617	10	7	16	10	ER	0.000441538065370624	8	0.002721	8	0.002614	10	1.041	0.950828667585327	0.98	0.523	1.839	-0.02	0.321	1	1064000	1065000	non_coding	-	info710	info710	NA
Gene1049	0.946457894574786	10	8	35	17	ER.A	-1	17	0.005782	18	0.005882	17	0.983	0.880613380053187	0.972	0.667	1.415	-0.029	0.192	1	1572500	1573500	protein_coding	+	info1049	info1049	NA
Gene87	0.947743179747428	10	7	30	30	ER.A	-1	14	0.004762	16	0.005229	30	0.911	0.874470483601471	0.94	0.438	2.02	-0.062	0.39	1	129500	130500	protein_coding	+	info87	info87	NA
Gene822	0.948273824034529	10	10	27	10	ER.A	-1	14	0.004762	13	0.004248	10	1.121	0.88770836013192	1.032	0.664	1.606	0.032	0.225	1	1232000	1233000	non_coding	-	info822	info822	NA
Gene223	0.948675738124884	10	10	29	12	ER.A	-1	14	0.004762	15	0.004902	12	0.971	0.898918741829332	0.974	0.647	1.466	-0.027	0.209	1	333500	334500	protein_coding	+	info223	info223	NA
Gene499	0.948686871608049	10	8	33	19	ER.A	-1	16	0.005442	17	0.005556	19	0.979	0.970814126609374	1.009	0.615	1.657	0.009	0.253	1	747500	748500	protein_coding	+	info499	info499	NA
Gene268	0.949896822855309	10	10	34	18	ER.A	-1	17	0.005782	17	0.005556	18	1.041	0.909602465254123	1.025	0.67	1.568	0.025	0.217	1	401000	402000	non_coding	-	info268	info268	NA
Gene693	0.950012537748048	10	9	26	16	ER.A	-1	14	0.004762	12	0.003922	16	1.214	0.804898683302639	1.069	0.63	1.813	0.067	0.27	1	1038500	1039500	protein_coding	+	info693	info693	NA
Gene344	0.950536900334942	10	8	32	19	ER.A	-1	15	0.005102	17	0.005556	19	0.918	0.830255781756125	0.948	0.58	1.549	-0.054	0.251	1	515000	516000	non_coding	-	info344	info344	NA
Gene1119	0.953477474104233	10	6	12	8	ER	0.00203153569408947	6	0.002041	6	0.001961	8	1.041	0.985661150727772	1.008	0.446	2.277	0.007	0.416	1	1677500	1678500	protein_coding	+	info1119	info1119	NA
Gene1208	0.953822972791907	10	10	37	17	ER.A	-1	18	0.006122	19	0.006209	17	0.986	0.836173104564838	0.958	0.641	1.433	-0.042	0.205	1	1811000	1812000	non_coding	-	info1208	info1208	NA
Gene867	0.953868026260921	10	10	29	23	ER.A	-1	14	0.004762	15	0.004902	23	0.971	0.828475356202382	0.931	0.49	1.77	-0.071	0.328	1	1299500	1300500	protein_coding	+	info867	info867	NA
Gene468	0.954214689295995	10	10	38	24	ER.A	-1	19	0.006463	19	0.006209	24	1.041	0.914498873697602	1.023	0.674	1.552	0.023	0.213	1	701000	702000	non_coding	-	info468	info468	NA
Gene922	0.955234851760273	10	10	35	22	ER.A	-1	16	0.005442	19	0.006209	22	0.876	0.814543409118243	0.941	0.565	1.567	-0.061	0.26	1	1382000	1383000	non_coding	-	info922	info922	NA
Gene573	0.955722194456261	10	8	28	21	ER.A	-1	13	0.004422	15	0.004902	21	0.902	0.85540356119289	0.947	0.525	1.707	-0.055	0.301	1	858500	859500	protein_coding	+	info573	info573	NA
Gene709	0.956600682864922	10	9	27	18	ER.A	-1	13	0.004422	14	0.004575	18	0.967	0.844354967696129	0.941	0.513	1.727	-0.061	0.31	1	1062500	1063500	protein_coding	+	info709	info709	NA
Gene411	0.95668379702341	10	10	37	17	ER.A	-1	17	0.005782	20	0.006536	17	0.885	0.838799694760019	0.959	0.638	1.44	-0.042	0.208	1	615500	616500	protein_coding	+	info411	info411	NA
Gene45	0.960000699460753	10	7	35	18	ER.A	-1	17	0.005782	18	0.005882	18	0.983	0.888580515657906	1.033	0.659	1.617	0.032	0.229	1	66500	67500	protein_coding	+	info45	info45	NA
Gene355	0.960602526558507	10	10	32	22	ER.A	-1	16	0.005442	16	0.005229	22	1.041	0.850879456792524	1.056	0.597	1.87	0.055	0.291	1	531500	532500	protein_coding	+	info355	info355	NA
Gene679	0.96093206413791	10	7	29	13	ER.A	-1	14	0.004762	15	0.004902	13	0.971	0.983559600041627	1.005	0.639	1.58	0.005	0.231	1	1017500	1018500	protein_coding	+	info679	info679	NA
Gene1014	0.962901356005985	10	10	26	14	ER.A	-1	12	0.004082	14	0.004575	14	0.892	0.929792962072228	0.976	0.568	1.677	-0.024	0.276	1	1520000	1521000	non_coding	-	info1014	info1014	NA
Gene1207	0.964861503467764	10	9	32	18	ER.A	-1	16	0.005442	16	0.005229	18	1.041	0.933925588911772	1.02	0.634	1.643	0.02	0.243	1	1809500	1810500	protein_coding	+	info1207	info1207	NA
Gene488	0.966320983811421	10	9	39	26	ER.A	-1	19	0.006463	20	0.006536	26	0.989	0.958962906863296	1.012	0.635	1.614	0.012	0.238	1	731000	732000	non_coding	-	info488	info488	NA
Gene774	0.968090913478235	10	10	32	23	ER.A	-1	16	0.005442	16	0.005229	23	1.041	0.909872818768586	1.032	0.598	1.782	0.032	0.279	1	1160000	1161000	non_coding	-	info774	info774	NA
Gene156	0.968128206130536	10	5	17	5	ER	0.0147416728653846	9	0.003061	8	0.002614	5	1.171	0.915895946624986	1.026	0.64	1.645	0.025	0.241	1	233000	234000	non_coding	-	info156	info156	NA
Gene1303	0.968597992449995	10	10	32	20	ER.A	-1	16	0.005442	16	0.005229	20	1.041	0.890204202723641	1.038	0.614	1.754	0.037	0.268	1	1953500	1954500	protein_coding	+	info1303	info1303	NA
Gene639	0.970879281653017	10	5	13	10	ER	0.000353717973364967	6	0.002041	7	0.002288	10	0.892	0.906872349165129	0.946	0.373	2.397	-0.055	0.474	1	957500	958500	protein_coding	+	info639	info639	NA
Gene1141	0.971165050416773	10	9	29	18	ER.A	-1	14	0.004762	15	0.004902	18	0.971	0.996090614703822	1.001	0.607	1.652	0.001	0.255	1	1710500	1711500	protein_coding	+	info1141	info1141	NA
Gene56	0.971244160646174	10	10	35	23	ER.A	-1	17	0.005782	18	0.005882	23	0.983	0.984473073928742	1.005	0.59	1.714	0.005	0.272	1	83000	84000	non_coding	-	info56	info56	NA
Gene140	0.972409651882341	10	8	38	23	ER.A	-1	19	0.006463	19	0.006209	23	1.041	0.995871061791034	0.999	0.655	1.524	-0.001	0.216	1	209000	210000	non_coding	-	info140	info140	NA
Gene692	0.973484363219772	10	7	22	17	ER.A	-1	11	0.003741	11	0.003595	17	1.041	0.987829981876539	0.994	0.48	2.06	-0.006	0.372	1	1037000	1038000	non_coding	-	info692	info692	NA
Gene589	0.976190526214017	10	10	30	7	ER.A	-1	17	0.005782	13	0.004248	7	1.361	0.858694526549454	1.027	0.768	1.373	0.026	0.148	1	882500	883500	protein_coding	+	info589	info589	NA
Gene1265	0.976910513287407	10	8	36	15	ER.A	-1	17	0.005782	19	0.006209	15	0.931	0.940257029988724	0.985	0.67	1.449	-0.015	0.197	1	1896500	1897500	protein_coding	+	info1265	info1265	NA
Gene1236	0.977130263597916	10	8	37	20	ER.A	-1	19	0.006463	18	0.005882	20	1.099	0.99695394734679	0.999	0.691	1.445	-0.001	0.188	1	1853000	1854000	non_coding	-	info1236	info1236	NA
Gene360	0.979003112176769	10	7	21	19	ER.A	-1	10	0.003401	11	0.003595	19	0.946	0.960730288498859	0.98	0.434	2.212	-0.02	0.416	1	539000	540000	non_coding	-	info360	info360	NA
Gene1111	0.979444754403083	10	9	27	17	ER.A	-1	14	0.004762	13	0.004248	17	1.121	0.923707861954239	1.026	0.606	1.738	0.026	0.269	1	1665500	1666500	protein_coding	+	info1111	info1111	NA
Gene889	0.980439360159918	10	9	39	23	ER.A	-1	20	0.006803	19	0.006209	23	1.096	0.930623717515333	1.021	0.641	1.626	0.021	0.238	1	1332500	1333500	protein_coding	+	info889	info889	NA
Gene594	0.98062149429525	10	7	23	12	ER.A	-1	11	0.003741	12	0.003922	12	0.954	0.986705865081037	0.996	0.604	1.643	-0.004	0.255	1	890000	891000	non_coding	-	info594	info594	NA
Gene821	0.981028833541076	10	8	34	17	ER.A	-1	16	0.005442	18	0.005882	17	0.925	0.994448917399234	0.998	0.608	1.64	-0.002	0.253	1	1230500	1231500	protein_coding	+	info821	info821	NA
Gene892	0.982426252867747	10	5	16	9	ER	0.000700412424784054	8	0.002721	8	0.002614	9	1.041	0.953444373995086	1.022	0.493	2.121	0.022	0.372	1	1337000	1338000	non_coding	-	info892	info892	NA
Gene957	0.982578812450103	10	10	38	23	ER.A	-1	19	0.006463	19	0.006209	23	1.041	0.933017247862002	1.016	0.705	1.463	0.016	0.186	1	1434500	1435500	protein_coding	+	info957	info957	NA
Gene372	0.985139166715805	10	10	31	19	ER.A	-1	15	0.005102	16	0.005229	19	0.976	0.916841284604704	0.974	0.6	1.584	-0.026	0.248	1	557000	558000	non_coding	-	info372	info372	NA
Gene397	0.986474700604348	10	5	14	11	ER	0.00014647976074744	7	0.002381	7	0.002288	11	1.041	0.896856607504459	1.062	0.429	2.628	0.06	0.462	1	594500	595500	protein_coding	+	info397	info397	NA
Gene31	0.990436663844291	10	10	33	8	ER.A	-1	17	0.005782	16	0.005229	8	1.106	0.988751121292362	1.002	0.722	1.392	0.002	0.167	1	45500	46500	protein_coding	+	info31	info31	NA
Gene385	0.99132385505043	10	9	30	17	ER.A	-1	14	0.004762	16	0.005229	17	0.911	0.934330223093574	0.981	0.616	1.562	-0.02	0.238	1	576500	577500	protein_coding	+	info385	info385	NA
Gene855	0.991645475959537	10	10	25	15	ER.A	-1	13	0.004422	12	0.003922	15	1.127	0.88661933106457	1.04	0.604	1.792	0.04	0.277	1	1281500	1282500	protein_coding	+	info855	info855	NA
Gene210	0.993035092953995	10	9	32	21	ER.A	-1	16	0.005442	16	0.005229	21	1.041	0.958000671656377	1.015	0.583	1.768	0.015	0.283	1	314000	315000	non_coding	-	info210	info210	NA
Gene152	0.993643526197966	10	9	38	19	ER.A	-1	18	0.006122	20	0.006536	19	0.937	0.940563929137869	0.987	0.708	1.376	-0.013	0.169	1	227000	228000	non_coding	-	info152	info152	NA
Gene86	0.995389967014924	10	7	23	18	ER.A	-1	11	0.003741	12	0.003922	18	0.954	0.970955409227494	1.013	0.499	2.058	0.013	0.362	1	128000	129000	non_coding	-	info86	info86	NA
Gene638	0.996462349245731	10	10	34	23	ER.A	-1	17	0.005782	17	0.005556	23	1.041	0.96167157203626	1.012	0.614	1.67	0.012	0.255	1	956000	957000	non_coding	-	info638	info638	NA
Gene346	0.997044557997148	10	9	28	22	ER.A	-1	14	0.004762	14	0.004575	22	1.041	0.975069026714488	1.01	0.528	1.934	0.01	0.331	1	518000	519000	non_coding	-	info346	info346	NA
Gene91	1	10	10	41	18	MA	-1	20	0.006803	21	0.006863	18	0.991	0.994661850374584	0.999	0.688	1.449	-0.001	0.19	1	135500	136500	protein_coding	+	info91	info91	NA
Gene289	1	10	10	41	20	MA	-1	20	0.006803	21	0.006863	20	0.991	0.966819691684749	0.993	0.703	1.401	-0.007	0.176	1	432500	433500	protein_coding	+	info289	info289	NA
Gene389	1	10	9	46	24	MA	-1	22	0.007483	24	0.007843	24	0.954	0.989295042335861	0.998	0.718	1.387	-0.002	0.168	1	582500	583500	protein_coding	+	info389	info389	NA
Gene445	1	10	10	45	27	MA	-1	22	0.007483	23	0.007516	27	0.996	0.920531604361354	0.978	0.636	1.506	-0.022	0.22	1	666500	667500	protein_coding	+	info445	info445	NA
Gene536	1	10	9	47	23	MA	-1	23	0.007823	24	0.007843	23	0.997	0.881518769665421	0.976	0.71	1.342	-0.024	0.163	1	803000	804000	non_coding	-	info536	info536	NA
Gene598	1	10	9	41	14	MA	-1	21	0.007143	20	0.006536	14	1.093	0.843431711792339	1.029	0.774	1.369	0.029	0.146	1	896000	897000	non_coding	-	info598	info598	NA
Gene746	1	10	10	41	11	MA	-1	20	0.006803	21	0.006863	11	0.991	0.892448959129948	0.98	0.735	1.308	-0.02	0.147	1	1118000	1119000	non_coding	-	info746	info746	NA
